コマ,電力コスト[JPY],アグリゲータの買電電力[kW・30分],アグリゲータの売電電力[kW・30分],買電電力[kW・30分],売電電力[kW・30分],一軒に供給される電力量[kW・30分],一軒から放出される電力量[kW・30分],電気料金[JPY・30min/kW],蓄電量[kWh],充電量[kW・30分],放電量[kW・30分],HP給湯機消費電力[kW・30分],充電中変数,放電中変数,売買変数,電力需要量[kW・30min],太陽光発電出力[kW・30min]
2003/4/1 16:00,0.0,0.0,-0.0,0.0,-0.0,0.8804656743999999,-0.0,14.495,6.164940456715,-1.3206985115999998,0.0,0.0,1.0,0.0,1.0,0.14442795,0.5846607871999999
2003/4/1 16:30,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,14.495,6.2625329163225,-0.20545780970000005,0.0,0.0,1.0,-0.0,1.0,0.14743035,0.35288815970000004
2003/4/1 17:00,0.0,0.0,-0.0,0.0,-0.0,0.05258538060000001,-0.0,14.495,6.3,-0.07887807090000001,0.0,0.0,1.0,0.0,1.0,0.14731915,0.17361184030000001
2003/4/1 17:30,5.3903209480906495,0.37187450487,-0.0,0.0,-0.0,0.12395816829,-0.0,14.495,6.3,-0.0,0.0,0.0,1.0,-0.0,1.0,0.1438789,0.019920731709999997
2003/4/1 18:00,6.298401392528894,0.43452234512099996,-0.0,0.0,-0.0,0.144840781707,-0.0,14.495,6.3,-0.0,0.0,0.0,1.0,-0.0,1.0,0.15192005,0.007079268293
2003/4/1 18:30,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,14.495,6.2198226052631576,-0.0,0.15233705,0.0,0.0,1.0,1.0,0.15233705,0.0
2003/4/1 19:00,0.0,0.0,-0.0,0.0,-0.0,0.1570283,-0.0,14.495,6.2198226052631576,-0.0,0.0,0.0,1.0,0.0,1.0,0.1570283,0.0
2003/4/1 19:30,6.7588648529999995,0.4662894,-0.0,0.1554298,-0.0,0.1554298,-0.0,14.495,6.2198226052631576,-0.0,0.0,0.0,1.0,-0.0,1.0,0.1554298,0.0
2003/4/1 20:00,4.265524097250031,0.29427555000000216,-0.0,0.1520521,-0.0,0.1520521,-0.0,14.495,6.2198226052631576,-0.0,0.0,0.0,1.0,-0.0,1.0,0.1520521,0.0
2003/4/1 20:30,6.780624746999999,0.46779059999999995,-0.0,0.1559302,-0.0,0.1559302,-0.0,14.495,6.2198226052631576,-0.0,0.0,0.0,1.0,-0.0,1.0,0.1559302,0.0
2003/4/1 21:00,6.936570654,0.4785492,-0.0,0.1595164,-0.0,0.1595164,-0.0,14.495,6.2198226052631576,-0.0,0.0,0.0,1.0,-0.0,1.0,0.1595164,0.0
2003/4/1 21:30,7.160214009,0.49397820000000003,-0.0,0.1646594,-0.0,0.1646594,-0.0,14.495,6.2198226052631576,-0.0,0.0,0.0,1.0,-0.0,1.0,0.1646594,0.0
2003/4/1 22:00,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.21098854999999905,14.495,5.518421052631579,-0.0,1.3326629499999991,0.0,0.0,1.0,1.0,1.1216744,0.0
2003/4/1 22:30,19.212977549986284,1.325489999999054,-0.0,0.0,-0.0,0.441829999999527,-0.0,14.495,4.728947368421053,-0.0,1.5,0.0,0.0,1.0,1.0,1.94183,0.0
2003/4/1 23:00,17.1155655449934,1.180790999999545,-0.0,0.393596999999545,-0.0,0.393596999999545,-0.0,14.495,3.939473684210526,-0.0,1.5,0.0,0.0,1.0,1.0,1.893597,0.0
2003/4/1 23:30,17.070836873994466,1.1777051999996182,-0.0,0.0,-0.0,0.3925683999996181,-0.0,14.495,3.15,-0.0,1.5,0.0,0.0,1.0,1.0,1.8925684,0.0
